usdprice,commodity,date,unit
0.7963,Tomatoes,2022-04-15,KG
0.7792,Tomatoes (local),2022-04-15,KG
0.6196,Maize (yellow),2022-04-15,KG
1.8811,Pasta,2022-04-15,KG
0.9271,Wheat flour,2022-04-15,KG
2.6857,Wheat flour (local),2022-04-15,KG
3.7467,"Fish (sardine, canned)",2022-04-15,KG
7.306,"Fish (tuna, canned)",2022-04-15,KG
9.1615,Milk (powder),2022-04-15,KG
0.3786,Salt (iodised),2022-04-15,KG
3.1875,Beans (cranberry),2022-04-15,KG
1.7271,Lentils (imported),2022-04-15,KG
1.2871,"Beans (green, fresh)",2022-04-15,KG
2.8646,Garlic,2022-04-15,KG
0.7582,Onions (white),2022-04-15,KG
0.3119,Pumpkin,2022-04-15,KG
0.9267,Tomatoes,2022-04-15,KG
0.4455,Maize (local),2022-04-15,KG
1.879,Pasta,2022-04-15,KG
2.235,Wheat,2022-04-15,KG
5.3495,Fish (catfish),2022-04-15,KG
3.1564,Fish (tilapia),2022-04-15,KG
7.4671,"Fish (tuna, canned)",2022-04-15,KG
9.3593,Milk (powder),2022-04-15,KG
6.6231,Coffee,2022-04-15,KG
1.1015,Sugar,2022-04-15,KG
2.1469,Beans (red),2022-04-15,KG
1.7726,Lentils (imported),2022-04-15,KG
0.4432,Bananas,2022-04-15,KG
0.5469,Beans (string),2022-04-15,KG
0.3089,Beetroots,2022-04-15,KG
0.5968,Carrots,2022-04-15,KG
0.8084,Lemons,2022-04-15,KG
0.4712,Onions (local),2022-04-15,KG
0.7662,Onions (white),2022-04-15,KG
0.461,Oranges,2022-04-15,KG
0.8399,Passion fruit,2022-04-15,KG
1.9349,Peas (fresh),2022-04-15,KG
1.344,Peppers (red),2022-04-15,KG
0.8705,Plantains,2022-04-15,KG
1.0699,Spinach,2022-04-15,KG
0.8152,Tomatoes (local),2022-04-15,KG
0.2736,Maize (local),2022-04-15,KG
0.6636,Maize (white),2022-04-15,KG
1.5686,Pasta,2022-04-15,KG
0.7984,Rice (high quality),2022-04-15,KG
0.7487,Wheat flour,2022-04-15,KG
0.4755,Yam,2022-04-15,KG
2.6053,"Fish (sardine, canned)",2022-04-15,KG
6.3525,Meat (beef),2022-04-15,KG
3.1645,Meat (chicken),2022-04-15,KG
4.214,Cheese (local),2022-04-15,KG
6.7627,Coffee,2022-04-15,KG
0.3955,Salt (iodised),2022-04-15,KG
2.9147,Oil (sunflower),2022-04-15,KG
2.2347,Oil (vegetable),2022-04-15,L
1.542,Lentils (imported),2022-04-15,KG
0.6663,Beans (string),2022-04-15,KG
0.3059,Beetroots,2022-04-15,KG
0.4308,Carrots,2022-04-15,KG
0.6685,Guava,2022-04-15,KG
0.3719,Onions (local),2022-04-15,KG
0.6686,Onions (red),2022-04-15,KG
0.844,Onions (white),2022-04-15,KG
0.4839,Oranges,2022-04-15,KG
0.4329,Plantains,2022-04-15,KG
0.2543,Pumpkin,2022-04-15,KG
0.3992,Maize (local),2022-04-15,KG
0.5633,Maize (white),2022-04-15,KG
0.8714,Maize flour,2022-04-15,KG
2.2224,Wheat,2022-04-15,KG
0.7635,Wheat flour,2022-04-15,KG
4.7324,Fish (catfish),2022-04-15,KG
2.9758,Fish (tilapia),2022-04-15,KG
6.3651,Meat (beef),2022-04-15,KG
3.22,Meat (chicken),2022-04-15,KG
4.6211,Meat (pork),2022-04-15,KG
6.0197,Coffee,2022-04-15,KG
0.4199,Salt (iodised),2022-04-15,KG
0.8895,Sugar,2022-04-15,KG
2.4014,Oil (vegetable),2022-04-15,L
2.3686,Beans (cranberry),2022-04-15,KG
0.5622,Beans (string),2022-04-15,KG
0.3439,Beetroots,2022-04-15,KG
0.5207,Carrots,2022-04-15,KG
0.8601,Onions (white),2022-04-15,KG
0.8624,Passion fruit,2022-04-15,KG
1.6387,Peas (fresh),2022-04-15,KG
0.831,Peppers (red),2022-04-15,KG
0.5468,Plantains,2022-04-15,KG
0.265,Pumpkin,2022-04-15,KG
0.6184,Spinach,2022-04-15,KG
0.7857,Tomatoes (local),2022-04-15,KG
0.3755,Maize (local),2022-04-15,KG
0.9282,Rice (high quality),2022-04-15,KG
9.5304,"Fish (tuna, canned)",2022-04-15,KG
6.9127,Meat (beef),2022-04-15,KG
3.5275,Meat (chicken),2022-04-15,KG
6.2209,Cheese (local),2022-04-15,KG
7.8903,Milk (powder),2022-04-15,KG
0.3506,Salt (iodised),2022-04-15,KG
2.7873,Oil (vegetable),2022-04-15,L
1.6169,Lentils (imported),2022-04-15,KG
0.3811,Bananas,2022-04-15,KG
0.7888,Beans (string),2022-04-15,KG
0.3649,Carrots,2022-04-15,KG
1.0847,Passion fruit,2022-04-15,KG
0.9589,Peppers (red),2022-04-15,KG
0.3504,Pumpkin,2022-04-15,KG
0.9955,Tomatoes (local),2022-04-15,KG
0.6452,Maize (white),2022-04-15,KG
1.1687,Maize flour,2022-04-15,KG
1.6664,Pasta,2022-04-15,KG
0.7655,Potatoes,2022-04-15,KG
2.9081,Wheat,2022-04-15,KG
1.0014,Wheat flour,2022-04-15,KG
2.9081,Wheat flour (local),2022-04-15,KG
3.7749,Fish (frozen),2022-04-15,KG
3.6175,"Fish (sardine, canned)",2022-04-15,KG
7.5227,"Fish (tuna, canned)",2022-04-15,KG
6.4701,Meat (beef),2022-04-15,KG
3.5094,Meat (chicken),2022-04-15,KG
5.1446,Meat (pork),2022-04-15,KG
4.5984,Cheese,2022-04-15,KG
8.0957,Milk (powder),2022-04-15,KG
0.404,Bananas,2022-04-15,KG
0.3767,Carrots,2022-04-15,KG
1.0271,Passion fruit,2022-04-15,KG
1.4738,Peas (fresh),2022-04-15,KG
0.8023,Peppers (red),2022-04-15,KG
0.9025,Tomatoes,2022-04-15,KG
1.0754,Tomatoes (local),2022-04-15,KG
0.577,Maize (yellow),2022-04-15,KG
1.0562,Maize flour,2022-04-15,KG
0.6634,Potatoes,2022-04-15,KG
0.8251,Rice (high quality),2022-04-15,KG
2.6491,Wheat,2022-04-15,KG
0.1309,Eggs (local),2022-04-15,Unit
4.2031,Fish (frozen),2022-04-15,KG
7.1431,"Fish (tuna, canned)",2022-04-15,KG
8.4211,Milk (powder),2022-04-15,KG
6.3674,Coffee,2022-04-15,KG
1.0484,Sugar (brown),2022-04-15,KG
2.8371,Oil (vegetable),2022-04-15,L
0.312,Bananas,2022-04-15,KG
0.5985,Beans (string),2022-04-15,KG
0.5509,Plantains,2022-04-15,KG
0.8508,Tomatoes (local),2022-04-15,KG
0.4593,Maize (local),2022-05-15,KG
0.6476,Maize (white),2022-05-15,KG
0.6226,Maize (yellow),2022-05-15,KG
1.7131,Pasta,2022-05-15,KG
0.5056,Potatoes (black),2022-05-15,KG
2.3536,Wheat,2022-05-15,KG
0.8826,Wheat flour,2022-05-15,KG
0.1223,"Eggs (white, AA)",2022-05-15,Unit
2.4053,"Fish (sardine, canned)",2022-05-15,KG
8.252,Meat (beef),2022-05-15,KG
3.7064,Meat (chicken),2022-05-15,KG
4.8538,Cheese,2022-05-15,KG
4.5618,Cheese (local),2022-05-15,KG
6.6589,Milk (powder),2022-05-15,KG
5.5831,Coffee,2022-05-15,KG
0.3858,Salt (iodised),2022-05-15,KG
0.9871,Sugar,2022-05-15,KG
2.2528,Beans (red),2022-05-15,KG
1.4709,Lentils (imported),2022-05-15,KG
0.1394,Beetroots,2022-05-15,KG
0.5448,Onions (local),2022-05-15,KG
0.477,Onions (white),2022-05-15,KG
0.5378,Oranges,2022-05-15,KG
1.3836,Peas (fresh),2022-05-15,KG
1.4491,Peppers (red),2022-05-15,KG
0.1953,Pumpkin,2022-05-15,KG
0.6453,Spinach,2022-05-15,KG
0.6848,Maize (white),2022-05-15,KG
0.6727,Maize (yellow),2022-05-15,KG
1.5514,Pasta,2022-05-15,KG
0.8564,Rice (high quality),2022-05-15,KG
0.7336,Wheat flour,2022-05-15,KG
2.4701,Wheat flour (local),2022-05-15,KG
2.8345,"Fish (sardine, canned)",2022-05-15,KG
6.1399,Meat (beef),2022-05-15,KG
2.798,Meat (chicken),2022-05-15,KG
1.9624,"Meat (chicken, whole, frozen)",2022-05-15,KG
4.04,Cheese (local),2022-05-15,KG
9.2717,Milk (powder),2022-05-15,KG
6.2375,Coffee,2022-05-15,KG
0.3371,Salt (iodised),2022-05-15,KG
0.9063,Sugar,2022-05-15,KG
4.1015,Oil (sunflower),2022-05-15,KG
2.2515,Oil (vegetable),2022-05-15,L
1.488,Lentils (imported),2022-05-15,KG
1.7749,"Beans (green, fresh)",2022-05-15,KG
0.5941,Beans (string),2022-05-15,KG
0.316,Beetroots,2022-05-15,KG
0.493,Onions (white),2022-05-15,KG
0.7205,Passion fruit,2022-05-15,KG
2.3617,Peas (fresh),2022-05-15,KG
0.197,Pumpkin,2022-05-15,KG
1.785,Spinach,2022-05-15,KG
0.7864,Tomatoes (local),2022-05-15,KG
0.8996,Cassava,2022-05-15,KG
0.6541,Maize (local),2022-05-15,KG
0.5696,Maize (white),2022-05-15,KG
0.9013,Maize flour,2022-05-15,KG
1.7659,Pasta,2022-05-15,KG
0.651,Potatoes,2022-05-15,KG
0.8322,Rice (high quality),2022-05-15,KG
2.1116,Wheat,2022-05-15,KG
2.1116,Wheat flour (local),2022-05-15,KG
7.199,"Fish (tuna, canned)",2022-05-15,KG
3.3157,Meat (chicken),2022-05-15,KG
3.3151,Cheese,2022-05-15,KG
8.3414,Milk (powder),2022-05-15,KG
5.9032,Coffee,2022-05-15,KG
2.9298,Beans (cranberry),2022-05-15,KG
1.4961,Lentils (imported),2022-05-15,KG
0.4764,Bananas,2022-05-15,KG
0.8898,Beans (string),2022-05-15,KG
0.6543,Carrots,2022-05-15,KG
0.5517,Lemons,2022-05-15,KG
0.5666,Onions (red),2022-05-15,KG
0.4937,Oranges,2022-05-15,KG
0.7083,Passion fruit,2022-05-15,KG
1.814,Peas (fresh),2022-05-15,KG
1.3401,Peppers (red),2022-05-15,KG
0.6673,Plantains,2022-05-15,KG
0.3506,Pumpkin,2022-05-15,KG
0.6434,Spinach,2022-05-15,KG
0.9252,Tomatoes,2022-05-15,KG
0.3558,Maize (local),2022-05-15,KG
0.998,Maize flour,2022-05-15,KG
0.8624,Rice (high quality),2022-05-15,KG
2.3779,Wheat,2022-05-15,KG
0.7975,Wheat flour,2022-05-15,KG
0.1312,Eggs (local),2022-05-15,Unit
2.5234,"Fish (sardine, canned)",2022-05-15,KG
7.0429,Meat (beef),2022-05-15,KG
2.9201,Meat (chicken),2022-05-15,KG
9.4572,Milk (powder),2022-05-15,KG
6.0907,Coffee,2022-05-15,KG
0.2183,Salt (iodised),2022-05-15,KG
3.1933,Oil (sunflower),2022-05-15,KG
1.4933,Lentils (imported),2022-05-15,KG
0.7002,Beans (string),2022-05-15,KG
0.4687,Oranges,2022-05-15,KG
1.5289,Peppers (red),2022-05-15,KG
0.5316,Plantains,2022-05-15,KG
0.8621,Tomatoes (local),2022-05-15,KG
0.7805,Cassava,2022-05-15,KG
0.5174,Maize (local),2022-05-15,KG
0.38,Potatoes,2022-05-15,KG
0.8509,Rice (high quality),2022-05-15,KG
3.577,Fish (tilapia),2022-05-15,KG
4.732,Meat (pork),2022-05-15,KG
0.3157,Salt (iodised),2022-05-15,KG
1.9467,Beans (cranberry),2022-05-15,KG
0.614,"Beans (green, fresh)",2022-05-15,KG
0.2903,Beetroots,2022-05-15,KG
1.2623,Garlic,2022-05-15,KG
0.3391,Onions (white),2022-05-15,KG
0.4014,Oranges,2022-05-15,KG
0.6004,Plantains,2022-05-15,KG
0.1565,Pumpkin,2022-05-15,KG
0.9634,Spinach,2022-05-15,KG
0.8382,Tomatoes,2022-05-15,KG
0.3046,Maize (local),2022-05-15,KG
0.6208,Maize (white),2022-05-15,KG
0.9864,Maize flour,2022-05-15,KG
1.2796,Pasta,2022-05-15,KG
0.9509,Rice (high quality),2022-05-15,KG
0.742,Wheat flour,2022-05-15,KG
0.1251,"Eggs (white, AA)",2022-05-15,Unit
3.7317,"Fish (sardine, canned)",2022-05-15,KG
5.9833,Meat (beef),2022-05-15,KG
3.3413,Cheese,2022-05-15,KG
5.501,Coffee,2022-05-15,KG
0.4206,Salt (iodised),2022-05-15,KG
2.6454,Oil (vegetable),2022-05-15,L
0.3659,Beetroots,2022-05-15,KG
2.4424,Garlic,2022-05-15,KG
0.343,Oranges,2022-05-15,KG
0.6751,Passion fruit,2022-05-15,KG
0.8908,Peppers (red),2022-05-15,KG
1.0447,Spinach,2022-05-15,KG
0.9188,Tomatoes,2022-05-15,KG
0.7182,Tomatoes (local),2022-05-15,KG
1.2012,Pasta,2022-05-15,KG
0.8519,Rice (high quality),2022-05-15,KG
0.7454,Wheat flour,2022-05-15,KG
6.6819,Fish (catfish),2022-05-15,KG
5.2151,Meat (pork),2022-05-15,KG
0.9568,Sugar (brown),2022-05-15,KG
1.4029,Lentils (imported),2022-05-15,KG
0.4284,Bananas,2022-05-15,KG
0.326,Beetroots,2022-05-15,KG
0.6217,Carrots,2022-05-15,KG
0.4839,Onions (white),2022-05-15,KG
0.9041,Peppers (red),2022-05-15,KG
0.4355,Plantains,2022-05-15,KG
0.9116,Tomatoes,2022-05-15,KG
0.2334,Maize (local),2022-05-15,KG
0.6133,Maize (white),2022-05-15,KG
1.7496,Pasta,2022-05-15,KG
2.4615,Wheat,2022-05-15,KG
1.0361,Wheat flour,2022-05-15,KG
2.4946,Wheat flour (local),2022-05-15,KG
0.1347,Eggs (local),2022-05-15,Unit
4.2114,Fish (frozen),2022-05-15,KG
2.2911,"Fish (sardine, canned)",2022-05-15,KG
6.8976,"Fish (tuna, canned)",2022-05-15,KG
6.5605,Meat (beef),2022-05-15,KG
3.0761,Meat (chicken),2022-05-15,KG
6.244,Meat (pork),2022-05-15,KG
5.2006,Coffee,2022-05-15,KG
1.0356,Sugar (brown),2022-05-15,KG
1.51,Lentils (imported),2022-05-15,KG
0.3588,Bananas,2022-05-15,KG
0.7927,Beans (string),2022-05-15,KG
0.4189,Carrots,2022-05-15,KG
0.7407,Passion fruit,2022-05-15,KG
0.5664,Plantains,2022-05-15,KG
0.3473,Pumpkin,2022-05-15,KG
0.6478,Maize (white),2022-05-15,KG
0.8009,Maize flour,2022-05-15,KG
0.7164,Wheat flour,2022-05-15,KG
2.2597,Wheat flour (local),2022-05-15,KG
3.1595,Fish (tilapia),2022-05-15,KG
1.9829,"Meat (chicken, whole, frozen)",2022-05-15,KG
5.1961,Meat (pork),2022-05-15,KG
3.6377,Cheese (local),2022-05-15,KG
9.5435,Milk (powder),2022-05-15,KG
5.9228,Coffee,2022-05-15,KG
0.9294,Sugar,2022-05-15,KG
3.6818,Oil (sunflower),2022-05-15,KG
2.1905,Oil (vegetable),2022-05-15,L
0.6302,Lemons,2022-05-15,KG
0.5946,Onions (red),2022-05-15,KG
0.4851,Oranges,2022-05-15,KG
0.4966,Plantains,2022-05-15,KG
0.2062,Pumpkin,2022-05-15,KG
0.6722,Sugar (brown),2022-05-15,KG
0.2108,Maize (local),2022-05-15,KG
0.664,Maize (white),2022-05-15,KG
0.6596,Maize (yellow),2022-05-15,KG
0.9068,Maize flour,2022-05-15,KG
0.8422,Rice (high quality),2022-05-15,KG
0.7157,Wheat flour,2022-05-15,KG
0.1252,Eggs (local),2022-05-15,Unit
2.7742,"Fish (sardine, canned)",2022-05-15,KG
7.2548,"Fish (tuna, canned)",2022-05-15,KG
3.0361,Meat (chicken),2022-05-15,KG
2.094,"Meat (chicken, whole, frozen)",2022-05-15,KG
5.4883,Meat (pork),2022-05-15,KG
3.1684,Cheese,2022-05-15,KG
3.4631,Cheese (local),2022-05-15,KG
0.9998,Sugar,2022-05-15,KG
0.6436,Sugar (brown),2022-05-15,KG
3.5065,Oil (sunflower),2022-05-15,KG
1.4434,Lentils (imported),2022-05-15,KG
0.6814,Beans (string),2022-05-15,KG
0.2539,Beetroots,2022-05-15,KG
0.512,Lemons,2022-05-15,KG
0.4999,Onions (white),2022-05-15,KG
1.6621,Peppers (red),2022-05-15,KG
0.3613,Plantains,2022-05-15,KG
0.1713,Pumpkin,2022-05-15,KG
0.7403,Tomatoes (local),2022-05-15,KG
0.4278,Maize (local),2022-05-15,KG
0.8465,Maize flour,2022-05-15,KG
1.8961,Pasta,2022-05-15,KG
0.4374,Potatoes (black),2022-05-15,KG
0.8599,Rice (high quality),2022-05-15,KG
2.3446,Wheat,2022-05-15,KG
0.7566,Wheat flour,2022-05-15,KG
2.3446,Wheat flour (local),2022-05-15,KG
0.1268,Eggs (local),2022-05-15,Unit
7.2479,"Fish (tuna, canned)",2022-05-15,KG
3.0787,Meat (chicken),2022-05-15,KG
3.915,Meat (pork),2022-05-15,KG
6.2493,Coffee,2022-05-15,KG
0.9934,Sugar,2022-05-15,KG
0.9923,Sugar (brown),2022-05-15,KG
2.3099,Oil (vegetable),2022-05-15,L
1.5259,Lentils (imported),2022-05-15,KG
0.4106,Bananas,2022-05-15,KG
1.1857,"Beans (green, fresh)",2022-05-15,KG
0.2592,Beetroots,2022-05-15,KG
0.6663,Carrots,2022-05-15,KG
0.5903,Lemons,2022-05-15,KG
0.8001,Onions (red),2022-05-15,KG
0.8957,Peppers (red),2022-05-15,KG
0.4784,Plantains,2022-05-15,KG
0.8637,Spinach,2022-05-15,KG
0.8861,Tomatoes,2022-05-15,KG
0.7161,Tomatoes (local),2022-05-15,KG
0.3655,Maize (local),2022-05-15,KG
0.7062,Maize flour,2022-05-15,KG
1.0061,Pasta,2022-05-15,KG
0.811,Rice (high quality),2022-05-15,KG
0.5502,Wheat flour,2022-05-15,KG
3.1019,Fish (frozen),2022-05-15,KG
2.2682,"Fish (sardine, canned)",2022-05-15,KG
5.8196,"Fish (tuna, canned)",2022-05-15,KG
3.048,Meat (chicken),2022-05-15,KG
2.2124,"Meat (chicken, whole, frozen)",2022-05-15,KG
3.6719,Cheese (local),2022-05-15,KG
4.9398,Coffee,2022-05-15,KG
3.1396,Oil (sunflower),2022-05-15,KG
1.9134,Oil (vegetable),2022-05-15,L
1.3333,"Beans (black, imported)",2022-05-15,KG
1.1553,Lentils (imported),2022-05-15,KG
0.1988,Bananas,2022-05-15,KG
0.7012,Beans (string),2022-05-15,KG
0.3132,Beetroots,2022-05-15,KG
0.6153,Carrots,2022-05-15,KG
0.8057,Onions (red),2022-05-15,KG
0.2944,Oranges,2022-05-15,KG
0.9232,Peppers (red),2022-05-15,KG
0.7808,Plantains,2022-05-15,KG
0.9769,Tomatoes,2022-05-15,KG
0.8985,Cassava,2022-05-15,KG
0.6762,Maize (local),2022-05-15,KG
0.8988,Maize flour,2022-05-15,KG
1.8462,Pasta,2022-05-15,KG
0.8626,Rice (high quality),2022-05-15,KG
2.5292,Wheat,2022-05-15,KG
0.8354,Wheat flour,2022-05-15,KG
2.4767,Wheat flour (local),2022-05-15,KG
0.1165,Eggs (local),2022-05-15,Unit
5.8373,Meat (beef),2022-05-15,KG
4.0378,Cheese (local),2022-05-15,KG
10.7351,Milk (powder),2022-05-15,KG
5.7026,Coffee,2022-05-15,KG
0.9507,Sugar (brown),2022-05-15,KG
2.9912,Beans (cranberry),2022-05-15,KG
1.591,Lentils (imported),2022-05-15,KG
0.5663,Bananas,2022-05-15,KG
0.3063,Beetroots,2022-05-15,KG
0.6137,Carrots,2022-05-15,KG
1.8912,Garlic,2022-05-15,KG
0.6162,Lemons,2022-05-15,KG
0.471,Onions (white),2022-05-15,KG
0.6529,Passion fruit,2022-05-15,KG
1.0616,Peppers (red),2022-05-15,KG
0.672,Plantains,2022-05-15,KG
0.6807,Spinach,2022-05-15,KG
1.0002,Tomatoes,2022-05-15,KG
0.832,Tomatoes (local),2022-05-15,KG
0.2954,Maize (local),2022-05-15,KG
0.8212,Maize flour,2022-05-15,KG
0.8505,Rice (high quality),2022-05-15,KG
0.7488,Wheat flour,2022-05-15,KG
0.1203,Eggs (local),2022-05-15,Unit
3.9024,Fish (frozen),2022-05-15,KG
4.5683,Meat (chicken),2022-05-15,KG
5.2253,Meat (pork),2022-05-15,KG
6.7057,Milk (powder),2022-05-15,KG
0.8301,Sugar,2022-05-15,KG
0.8417,Sugar (brown),2022-05-15,KG
2.1056,Oil (vegetable),2022-05-15,L
0.3757,Carrots,2022-05-15,KG
2.1122,Garlic,2022-05-15,KG
0.349,Oranges,2022-05-15,KG
0.7054,Passion fruit,2022-05-15,KG
1.0141,Peppers (red),2022-05-15,KG
0.7471,Tomatoes (local),2022-05-15,KG
0.2944,Maize (local),2022-05-15,KG
0.8352,Maize flour,2022-05-15,KG
2.0489,Wheat,2022-05-15,KG
0.1189,Eggs (local),2022-05-15,Unit
7.0308,"Fish (tuna, canned)",2022-05-15,KG
3.0974,Meat (chicken),2022-05-15,KG
4.582,Meat (pork),2022-05-15,KG
3.9175,Cheese,2022-05-15,KG
4.8369,Cheese (local),2022-05-15,KG
7.0487,Milk (powder),2022-05-15,KG
6.2369,Coffee,2022-05-15,KG
0.3967,Salt (iodised),2022-05-15,KG
1.0473,Sugar,2022-05-15,KG
0.7698,Sugar (brown),2022-05-15,KG
1.4847,Lentils (imported),2022-05-15,KG
0.5692,Bananas,2022-05-15,KG
0.8926,"Beans (green, fresh)",2022-05-15,KG
1.1179,Garlic,2022-05-15,KG
0.5779,Guava,2022-05-15,KG
1.1377,Lemons,2022-05-15,KG
0.4567,Onions (white),2022-05-15,KG
0.8483,Passion fruit,2022-05-15,KG
1.1369,Peppers (red),2022-05-15,KG
0.7183,Plantains,2022-05-15,KG
1.5116,Spinach,2022-05-15,KG
0.8848,Tomatoes (local),2022-05-15,KG
0.811,Maize flour,2022-05-15,KG
0.9964,Pasta,2022-05-15,KG
0.8911,Rice (high quality),2022-05-15,KG
0.122,Eggs (local),2022-05-15,Unit
0.7786,Sugar (brown),2022-05-15,KG
2.2279,Oil (vegetable),2022-05-15,L
0.525,Bananas,2022-05-15,KG
0.3944,Carrots,2022-05-15,KG
0.9513,Lemons,2022-05-15,KG
0.7728,Passion fruit,2022-05-15,KG
1.4754,Peas (fresh),2022-05-15,KG
1.089,Peppers (red),2022-05-15,KG
0.7614,Spinach,2022-05-15,KG
0.8946,Tomatoes,2022-05-15,KG
0.8564,Tomatoes (local),2022-05-15,KG
0.286,Maize (local),2022-05-15,KG
0.7008,Maize (white),2022-05-15,KG
0.6132,Maize (yellow),2022-05-15,KG
0.9962,Maize flour,2022-05-15,KG
2.0031,Pasta,2022-05-15,KG
0.9076,Rice (high quality),2022-05-15,KG
0.7177,Wheat flour,2022-05-15,KG
6.9358,"Fish (tuna, canned)",2022-05-15,KG
3.5531,Meat (chicken),2022-05-15,KG
10.4359,Milk (powder),2022-05-15,KG
5.7395,Coffee,2022-05-15,KG
2.995,Oil (vegetable),2022-05-15,L
2.8519,Beans (cranberry),2022-05-15,KG
1.7002,Lentils (imported),2022-05-15,KG
0.2538,Beetroots,2022-05-15,KG
0.5743,Carrots,2022-05-15,KG
0.9323,Lemons,2022-05-15,KG
0.4577,Onions (local),2022-05-15,KG
0.5731,Onions (white),2022-05-15,KG
0.7409,Passion fruit,2022-05-15,KG
1.4409,Peas (fresh),2022-05-15,KG
0.737,Peppers (red),2022-05-15,KG
0.614,Spinach,2022-05-15,KG
0.8103,Tomatoes (local),2022-05-15,KG
0.6922,Maize (white),2022-05-15,KG
0.6286,Maize (yellow),2022-05-15,KG
0.9972,Maize flour,2022-05-15,KG
2.5349,Wheat,2022-05-15,KG
3.74,Fish (frozen),2022-05-15,KG
3.7322,"Fish (sardine, canned)",2022-05-15,KG
6.8958,"Fish (tuna, canned)",2022-05-15,KG
9.5635,Milk (powder),2022-05-15,KG
0.3573,Salt (iodised),2022-05-15,KG
2.7334,Oil (vegetable),2022-05-15,L
3.0281,Beans (cranberry),2022-05-15,KG
1.6301,Lentils (imported),2022-05-15,KG
0.3135,Bananas,2022-05-15,KG
2.4994,Garlic,2022-05-15,KG
0.7453,Lemons,2022-05-15,KG
0.2948,Onions (local),2022-05-15,KG
0.4304,Onions (white),2022-05-15,KG
0.4103,Oranges,2022-05-15,KG
0.7332,Passion fruit,2022-05-15,KG
1.3299,Peas (fresh),2022-05-15,KG
1.209,Peppers (red),2022-05-15,KG
0.3078,Pumpkin,2022-05-15,KG
0.9331,Tomatoes,2022-05-15,KG
0.8991,Barley,2022-05-15,KG
0.8959,Maize flour,2022-05-15,KG
1.7816,Pasta,2022-05-15,KG
2.1193,Wheat,2022-05-15,KG
1.0393,Wheat flour,2022-05-15,KG
5.0378,Fish (catfish),2022-05-15,KG
8.9988,Milk (powder),2022-05-15,KG
6.201,Coffee,2022-05-15,KG
1.102,Sugar,2022-05-15,KG
0.8573,Sugar (brown),2022-05-15,KG
2.5481,Oil (vegetable),2022-05-15,L
0.4225,Bananas,2022-05-15,KG
1.06,"Beans (green, fresh)",2022-05-15,KG
0.5503,Beans (string),2022-05-15,KG
0.5911,Carrots,2022-05-15,KG
0.4871,Lemons,2022-05-15,KG
0.4357,Onions (white),2022-05-15,KG
0.4384,Oranges,2022-05-15,KG
0.6715,Passion fruit,2022-05-15,KG
1.5073,Peas (fresh),2022-05-15,KG
1.5821,Peppers (red),2022-05-15,KG
0.6819,Plantains,2022-05-15,KG
0.1995,Pumpkin,2022-05-15,KG
1.1434,Spinach,2022-05-15,KG
0.2545,Maize (local),2022-05-15,KG
1.456,Pasta,2022-05-15,KG
0.7839,Rice (high quality),2022-05-15,KG
0.7481,Wheat flour,2022-05-15,KG
2.3363,Wheat flour (local),2022-05-15,KG
0.5069,Yam,2022-05-15,KG
2.4581,"Fish (sardine, canned)",2022-05-15,KG
4.1794,Meat (pork),2022-05-15,KG
3.3149,Cheese (local),2022-05-15,KG
6.4009,Coffee,2022-05-15,KG
0.3869,Salt (iodised),2022-05-15,KG
2.7381,Oil (sunflower),2022-05-15,KG
2.1183,Oil (vegetable),2022-05-15,L
1.472,Lentils (imported),2022-05-15,KG
1.3577,"Beans (green, fresh)",2022-05-15,KG
0.7098,Beans (string),2022-05-15,KG
0.2729,Beetroots,2022-05-15,KG
0.5394,Carrots,2022-05-15,KG
0.6596,Guava,2022-05-15,KG
0.4728,Oranges,2022-05-15,KG
0.3585,Plantains,2022-05-15,KG
0.1912,Pumpkin,2022-05-15,KG
0.9275,Tomatoes,2022-05-15,KG
0.7471,Tomatoes (local),2022-05-15,KG
0.4072,Maize (local),2022-05-15,KG
0.5913,Maize (white),2022-05-15,KG
1.8639,Pasta,2022-05-15,KG
2.1124,Wheat flour (local),2022-05-15,KG
0.1273,Eggs (local),2022-05-15,Unit
4.4275,Fish (catfish),2022-05-15,KG
6.132,Meat (beef),2022-05-15,KG
3.0347,Meat (chicken),2022-05-15,KG
4.555,Meat (pork),2022-05-15,KG
3.3533,Cheese,2022-05-15,KG
0.9255,Sugar,2022-05-15,KG
2.3275,Oil (vegetable),2022-05-15,L
0.3239,Bananas,2022-05-15,KG
0.3121,Beetroots,2022-05-15,KG
0.5947,Carrots,2022-05-15,KG
0.4545,Onions (white),2022-05-15,KG
1.0487,Peppers (red),2022-05-15,KG
0.4718,Plantains,2022-05-15,KG
0.8835,Spinach,2022-05-15,KG
0.8891,Tomatoes,2022-05-15,KG
0.2778,Maize (local),2022-05-15,KG
1.9515,Pasta,2022-05-15,KG
0.7567,Wheat flour,2022-05-15,KG
9.1487,"Fish (tuna, canned)",2022-05-15,KG
6.6683,Meat (beef),2022-05-15,KG
3.361,Meat (chicken),2022-05-15,KG
5.7145,Meat (pork),2022-05-15,KG
5.7508,Cheese (local),2022-05-15,KG
0.359,Salt (iodised),2022-05-15,KG
1.5158,Lentils (imported),2022-05-15,KG
0.5336,Carrots,2022-05-15,KG
0.4163,Oranges,2022-05-15,KG
0.8972,Passion fruit,2022-05-15,KG
1.2332,Peppers (red),2022-05-15,KG
